Order_ID,Day_Of_Week,Month,Year,Date,Order_Time,User_ID
5294,2,12,2022,10,9,171
5295,3,11,2022,22,10,67
5296,7,12,2021,22,23,451
5297,1,10,2022,8,14,424
5298,2,5,2021,29,1,400
5299,7,9,2021,17,19,362
5300,2,7,2021,22,16,68
5301,7,12,2022,1,0,296
5302,3,3,2022,7,3,207
5303,6,7,2023,14,9,4
5304,1,12,2021,30,1,367
5305,2,8,2023,2,22,448
5306,5,5,2021,28,17,418
5307,4,2,2023,28,13,127
5308,4,8,2022,8,19,455
5309,1,4,2021,30,18,332
5310,5,1,2023,14,17,309
5311,5,9,2023,8,11,69
5312,4,3,2023,16,18,184
5313,1,2,2023,28,14,75
5314,5,10,2022,14,21,195
5315,4,3,2023,20,10,29
5316,3,4,2021,31,22,92
5317,2,9,2023,6,14,186
5318,5,4,2021,12,15,228
5319,7,9,2021,18,20,22
5320,7,10,2023,3,13,468
5321,5,6,2021,16,22,57
5322,5,6,2022,10,22,4
5323,2,5,2023,5,13,470
5324,4,4,2021,6,12,152
5325,5,8,2021,22,22,295
5326,2,7,2021,2,13,411
5327,3,8,2022,9,23,185
5328,3,1,2023,27,10,41
5329,3,5,2023,11,23,106
5330,7,5,2022,9,3,181
5331,7,2,2021,23,10,238
5332,4,12,2023,14,1,188
5333,4,3,2022,6,7,230
5334,7,7,2022,28,14,491
5335,2,6,2022,12,1,114
5336,3,6,2023,3,5,90
5337,4,2,2023,19,0,466
5338,4,1,2021,22,22,69
5339,2,11,2021,15,3,161
5340,3,1,2021,15,16,461
5341,1,4,2022,7,16,375
5342,4,11,2023,18,8,464
5343,2,12,2021,20,9,299
5344,1,5,2021,19,4,479
5345,4,3,2023,29,3,356
5346,2,9,2022,13,18,253
5347,3,8,2021,13,22,7
5348,4,9,2022,9,23,189
5349,3,2,2023,16,9,62
5350,6,11,2021,15,9,454
5351,1,8,2023,2,7,303
5352,2,11,2022,19,6,56
5353,4,9,2023,1,0,40
5354,1,11,2021,21,19,319
5355,6,1,2023,28,0,91
5356,7,11,2021,12,14,424
5357,7,11,2023,13,16,309
5358,3,4,2022,8,4,310
5359,3,7,2022,6,2,226
5360,4,8,2022,6,2,460
5361,4,7,2023,24,15,161
5362,5,1,2023,24,10,54
5363,5,11,2021,22,22,269
5364,7,3,2022,26,22,339
5365,1,4,2023,17,9,200
5366,4,5,2022,31,10,473
5367,3,12,2021,28,5,124
5368,4,5,2021,12,20,483
5369,1,9,2022,7,12,162
5370,1,6,2023,16,9,24
5371,3,4,2021,31,0,470
5372,3,3,2022,4,19,426
5373,6,7,2023,6,12,189
5374,7,6,2021,6,7,360
5375,5,11,2023,26,13,72
5376,1,10,2021,19,0,399
5377,4,5,2022,1,11,437
5378,7,9,2022,11,6,109
5379,4,6,2022,10,21,331
5380,3,11,2022,6,6,417
5381,1,6,2022,29,17,66
5382,7,6,2023,5,21,430
5383,6,10,2021,23,5,194
5384,2,8,2023,20,14,350
5385,7,2,2023,2,6,296
5386,7,7,2023,3,21,124
5387,1,3,2021,1,2,434
5388,3,11,2021,9,10,380
5389,6,7,2021,11,22,308
5390,6,4,2021,18,2,316
5391,3,11,2021,18,20,360
5392,6,7,2021,25,20,34
5393,5,12,2021,9,13,17
5394,4,9,2023,6,19,341
5395,6,3,2023,7,14,106
5396,1,12,2021,12,20,216
5397,3,5,2022,22,0,202
5398,5,8,2023,3,4,105
5399,6,3,2023,9,20,215
5400,3,8,2022,14,13,399
5401,2,10,2023,10,3,382
5402,6,8,2023,15,6,140
5403,4,2,2021,22,14,453
5404,4,3,2022,16,15,169
5405,6,10,2022,23,20,174
5406,2,6,2022,31,23,396
5407,5,11,2023,7,0,7
5408,4,11,2021,26,20,404
5409,3,6,2023,4,18,327
5410,6,11,2023,30,13,321
5411,1,2,2023,28,3,36
5412,7,4,2021,8,19,14
5413,1,11,2021,29,16,491
5414,7,11,2021,17,10,224
5415,7,12,2022,13,17,353
5416,1,3,2021,27,20,91
5417,3,10,2022,28,19,11
5418,4,12,2023,12,15,1
5419,2,5,2021,21,18,114
5420,1,9,2021,11,18,278
5421,7,2,2022,30,20,413
5422,2,10,2022,1,3,183
5423,6,10,2021,20,19,497
5424,3,5,2023,19,12,298
5425,6,2,2023,13,0,393
5426,5,12,2022,28,23,360
5427,1,12,2023,17,7,90
5428,5,12,2021,12,5,211
5429,6,2,2023,18,8,413
5430,7,5,2022,10,17,200
5431,6,11,2022,6,19,364
5432,7,3,2023,7,0,445
5433,2,4,2022,28,18,368
5434,3,7,2023,21,14,253
5435,3,2,2023,27,1,209
5436,2,4,2023,4,14,19
5437,2,3,2023,28,1,245
5438,3,7,2021,17,7,355
5439,4,5,2023,21,2,163
5440,7,8,2022,3,1,326
5441,6,9,2022,21,11,386
5442,1,2,2023,2,7,165
5443,3,10,2022,16,4,159
5444,7,8,2023,18,14,441
5445,7,9,2023,19,22,65
5446,5,4,2023,22,16,95
5447,3,12,2023,1,16,253
5448,1,8,2023,14,7,18
5449,2,9,2023,22,2,377
5450,2,7,2023,28,12,163
5451,2,3,2023,5,17,83
5452,5,11,2021,6,19,339
5453,5,2,2022,6,20,477
5454,6,3,2021,1,15,100
5455,5,9,2022,18,5,394
5456,7,2,2023,1,11,144
5457,4,11,2023,30,2,357
5458,5,4,2023,30,23,241
5459,2,5,2023,19,7,25
5460,1,1,2022,4,17,400
5461,3,10,2022,24,13,470
5462,7,2,2021,11,6,24
5463,1,5,2022,7,15,147
5464,5,5,2023,16,19,364
5465,3,6,2022,27,0,231
5466,3,10,2023,10,17,230
5467,3,12,2023,11,5,295
5468,3,2,2021,19,14,258
5469,3,10,2023,29,9,115
5470,5,6,2023,11,7,414
5471,7,2,2022,28,19,143
5472,4,9,2021,30,13,418
5473,5,6,2021,16,18,413
5474,7,5,2023,23,17,115
5475,6,3,2023,27,19,140
5476,1,11,2023,28,15,394
5477,7,7,2022,7,7,150
5478,4,7,2022,13,7,147
5479,3,6,2023,22,21,213
5480,2,1,2023,10,8,421
5481,4,3,2022,24,3,317
5482,2,1,2021,13,5,359
5483,1,1,2023,3,9,183
5484,2,1,2023,11,9,331
5485,1,11,2023,7,4,459
5486,5,12,2022,18,8,84
5487,5,7,2022,11,16,255
5488,7,4,2022,17,8,40
5489,5,7,2023,21,16,308
5490,6,4,2022,27,4,483
5491,2,4,2021,5,7,449
5492,3,6,2023,29,16,451
5493,1,12,2021,18,12,26
5494,1,12,2021,25,8,359
5495,2,1,2022,31,16,268
5496,6,9,2021,10,6,223
5497,2,9,2022,12,3,281
5498,6,12,2022,13,18,3
5499,4,10,2021,17,0,36
5500,7,11,2021,21,20,87
5501,6,4,2021,20,12,191
5502,6,12,2023,14,1,203
5503,1,2,2023,28,20,285
5504,5,5,2021,7,15,309
5505,1,10,2023,26,4,380
5506,6,10,2023,20,22,90
5507,4,2,2023,17,1,114
5508,4,3,2021,11,3,471
5509,5,1,2022,2,4,452
5510,1,10,2022,10,2,50
5511,5,8,2023,23,23,476
5512,1,11,2021,11,13,457
5513,5,9,2022,19,19,300
5514,3,10,2021,16,10,5
5515,7,12,2023,21,22,360
5516,4,7,2021,25,5,34
5517,1,5,2022,18,17,263
5518,5,1,2021,18,20,273
5519,3,10,2023,16,18,474
5520,6,2,2023,21,5,337
5521,3,7,2023,21,17,385
5522,7,12,2023,5,1,284
5523,6,5,2023,4,8,394
5524,6,6,2021,27,22,389
5525,7,3,2022,19,22,212
5526,6,12,2022,21,0,273
5527,5,8,2022,6,22,456
5528,4,4,2022,16,12,25
5529,3,6,2022,11,17,329
5530,3,11,2023,4,8,184
5531,4,3,2022,30,17,494
5532,7,5,2022,31,23,201
5533,7,1,2021,21,4,288
5534,7,10,2022,22,4,350
5535,1,5,2023,24,18,184
5536,2,1,2021,19,2,424
5537,3,4,2021,6,18,75
5538,6,11,2021,18,19,279
5539,1,2,2022,26,6,454
5540,4,5,2023,25,9,370
5541,5,9,2023,31,16,383
5542,4,4,2022,4,13,16
5543,7,7,2022,22,1,143
5544,1,8,2023,16,9,350
5545,3,9,2022,4,12,387
5546,6,5,2022,11,22,256
5547,3,11,2022,18,10,468
5548,7,2,2023,12,14,342
5549,4,12,2021,13,11,440
5550,6,4,2022,6,22,178
5551,7,10,2021,23,22,384
5552,7,1,2023,27,1,384
5553,6,10,2022,14,5,244
5554,4,1,2022,19,2,188
5555,7,12,2023,7,9,222
5556,4,8,2021,7,1,48
5557,3,5,2022,7,4,201
5558,7,9,2021,8,20,201
5559,7,3,2022,11,21,422
5560,2,11,2021,5,5,474
5561,2,3,2023,30,10,110
5562,2,12,2022,9,4,33
5563,2,1,2022,15,1,449
5564,5,11,2023,13,7,163
5565,4,8,2021,23,20,114
5566,1,9,2021,2,5,350
5567,6,3,2022,7,18,67
5568,2,8,2023,24,7,343
5569,5,3,2021,28,0,337
5570,1,5,2021,31,17,196
5571,4,5,2021,13,23,192
5572,6,3,2023,8,21,482
5573,7,5,2023,20,18,80
5574,1,3,2022,21,0,216
5575,6,1,2021,8,0,355
5576,5,5,2023,1,13,400
5577,3,2,2022,23,18,259
5578,6,2,2021,30,10,100
5579,5,7,2021,20,22,59
5580,1,11,2021,3,8,162
5581,5,6,2022,4,10,101
5582,4,8,2023,14,19,276
5583,5,5,2021,23,22,321
5584,2,1,2022,19,19,383
5585,7,9,2021,25,16,246
5586,2,8,2021,17,13,302
5587,2,8,2022,1,1,186
5588,1,10,2023,5,5,496
5589,1,3,2023,27,9,75
5590,5,6,2023,17,1,299
5591,1,6,2023,16,13,489
5592,3,10,2021,10,14,12
5593,1,1,2023,2,15,245
5594,7,7,2022,31,4,216
5595,2,2,2023,28,4,471
5596,4,7,2021,17,20,61
5597,7,10,2023,3,0,246
5598,1,12,2022,1,4,249
5599,5,1,2021,26,23,84
5600,1,4,2022,29,20,466
5601,7,4,2021,8,8,418
5602,3,12,2021,29,8,334
5603,1,10,2022,20,14,155
5604,5,8,2023,1,14,356
5605,3,4,2022,19,11,282
5606,6,11,2023,24,7,300
5607,4,8,2022,28,1,487
5608,3,2,2023,31,17,367
5609,1,5,2022,22,4,3
5610,7,4,2022,13,7,140
5611,1,2,2022,18,16,265
5612,3,10,2022,29,18,239
5613,6,5,2023,26,7,498
5614,2,7,2021,5,12,107
5615,6,3,2023,4,2,74
5616,5,3,2021,31,13,485
5617,4,3,2023,28,3,120
5618,5,3,2023,7,18,160
5619,6,10,2021,19,15,23
5620,3,7,2023,14,4,482
5621,6,2,2022,10,21,202
5622,4,8,2021,17,22,34
5623,6,6,2021,19,0,7
5624,6,1,2022,29,9,312
5625,1,1,2022,31,0,70
5626,7,11,2021,4,13,102
5627,1,9,2023,6,1,218
5628,6,5,2021,15,8,129
5629,2,2,2022,5,7,277
5630,1,2,2023,20,0,484
5631,3,2,2023,14,5,496
5632,1,4,2022,1,1,185
5633,6,11,2023,2,13,284
5634,1,6,2022,15,18,6
5635,2,7,2022,29,10,93
5636,1,5,2022,16,23,62
5637,5,6,2022,3,16,458
5638,4,12,2023,5,2,394
5639,7,10,2021,31,23,335
5640,1,4,2023,20,4,252
5641,4,8,2021,7,4,114
5642,2,7,2021,8,8,260
5643,5,12,2023,11,3,275
5644,5,1,2023,12,18,61
5645,6,8,2021,26,9,50
5646,3,1,2023,21,2,237
5647,5,1,2022,7,5,348
5648,3,10,2022,11,0,230
5649,5,4,2021,10,20,280
5650,2,3,2022,16,23,263
5651,6,12,2023,28,11,326
5652,6,3,2021,8,22,304
5653,2,6,2023,7,7,126
5654,6,9,2023,7,20,315
5655,7,3,2023,1,22,439
5656,7,8,2021,15,18,177
5657,3,8,2022,28,5,236
5658,7,12,2023,26,21,34
5659,7,2,2021,22,0,421
5660,7,2,2023,21,6,128
5661,6,6,2021,29,5,224
5662,6,6,2021,30,10,499
5663,7,7,2022,22,6,61
5664,7,11,2022,22,6,331
5665,4,12,2023,2,19,305
5666,2,7,2022,16,17,7
5667,4,6,2022,17,18,66
5668,7,6,2022,21,23,115
5669,4,2,2023,15,20,379
5670,7,7,2023,28,17,441
5671,4,3,2021,29,7,125
5672,3,5,2023,22,14,384
5673,2,11,2022,10,8,158
5674,5,5,2021,24,21,273
5675,1,12,2023,10,20,233
5676,5,2,2022,24,6,271
5677,5,3,2022,5,14,98
5678,4,6,2021,10,4,329
5679,7,11,2022,5,23,76
5680,2,6,2021,18,8,421
5681,2,2,2023,5,7,479
5682,7,5,2023,1,19,87
5683,7,7,2022,7,11,206
5684,3,5,2022,28,12,221
5685,6,4,2022,5,12,371
5686,2,5,2021,19,23,124
5687,4,10,2021,20,21,408
5688,1,8,2022,30,4,355
5689,2,5,2023,3,22,223
5690,2,1,2023,5,0,19
5691,7,7,2021,4,3,430
5692,2,8,2023,11,16,251
5693,4,8,2023,7,0,107
5694,3,5,2021,26,5,176
5695,7,8,2021,29,0,249
5696,4,5,2022,7,1,275
5697,5,10,2023,17,3,3
5698,6,11,2021,8,18,182
5699,2,3,2022,3,5,341
5700,1,2,2023,24,7,373
5701,3,4,2022,28,3,171
5702,5,6,2022,22,12,138
5703,3,8,2021,21,11,296
5704,2,7,2022,11,0,327
5705,1,7,2023,10,14,86
5706,7,12,2021,5,13,125
5707,3,6,2021,27,11,129
5708,7,3,2022,27,6,377
5709,4,9,2023,24,3,324
5710,4,9,2023,20,22,117
5711,3,8,2022,25,3,343
5712,5,5,2021,5,10,387
5713,7,5,2021,4,13,184
5714,6,12,2023,17,9,136
5715,7,10,2023,15,13,60
5716,7,6,2023,10,4,429
5717,4,8,2021,20,2,473
5718,5,5,2022,13,0,17
5719,2,4,2021,6,22,162
5720,5,6,2021,8,23,408
5721,5,11,2023,6,1,45
5722,4,11,2023,12,22,102
5723,7,1,2021,25,15,324
5724,3,5,2023,13,12,195
5725,7,7,2022,3,14,399
5726,4,9,2022,15,22,51
5727,7,9,2021,6,6,191
5728,5,5,2022,17,7,398
5729,6,11,2021,2,6,223
5730,1,7,2023,1,13,364
5731,3,9,2022,1,7,370
5732,2,4,2021,16,4,357
5733,3,10,2023,3,8,249
5734,2,12,2022,19,18,306
5735,6,11,2021,22,15,167
5736,3,11,2022,3,8,307
5737,5,1,2021,17,2,241
5738,7,4,2021,30,19,271
5739,2,12,2023,23,18,205
5740,1,6,2022,29,22,263
5741,2,3,2021,3,22,35
5742,7,11,2022,16,17,346
5743,6,2,2021,21,6,283
5744,5,5,2023,23,22,188
5745,4,5,2023,13,17,147
5746,1,4,2021,28,18,215
5747,1,2,2023,27,13,147
5748,2,6,2021,14,21,46
5749,1,7,2022,9,6,201
5750,7,2,2021,31,23,79
5751,2,6,2023,10,1,36
5752,6,12,2023,26,17,288
5753,1,2,2023,11,3,120
5754,5,11,2021,23,7,235
5755,5,5,2023,31,17,358
5756,2,12,2022,19,23,281
5757,6,11,2023,20,9,315
5758,7,2,2021,5,13,397
5759,2,2,2021,27,3,271
5760,3,9,2021,20,18,70
5761,1,9,2023,5,5,158
5762,6,2,2023,31,23,275
5763,2,6,2023,29,16,361
5764,4,10,2023,12,0,329
5765,3,10,2023,5,14,336
5766,7,7,2021,20,9,79
5767,5,3,2022,6,4,380
5768,2,7,2021,17,0,470
5769,3,8,2021,9,1,72
5770,4,10,2023,24,18,217
5771,3,12,2022,29,14,12
5772,7,10,2023,2,1,197
5773,4,8,2023,31,15,291
5774,3,6,2022,4,0,241
5775,6,11,2021,19,2,428
5776,7,10,2021,15,1,157
5777,7,6,2022,9,18,419
5778,3,1,2022,31,18,272
5779,4,1,2023,26,22,18
5780,7,5,2023,27,22,169
5781,6,5,2023,9,17,61
5782,7,10,2021,8,10,156
5783,5,2,2022,12,15,67
5784,7,12,2023,16,19,175
5785,5,5,2022,15,23,111
5786,3,1,2023,31,6,360
5787,6,12,2022,29,13,437
5788,7,3,2023,12,10,386
5789,3,12,2021,25,13,168
5790,4,8,2021,8,16,263
5791,5,6,2022,23,17,57
5792,3,12,2022,9,6,99
5793,4,11,2022,24,13,419
5794,1,6,2022,22,11,381
5795,7,8,2022,15,1,133
5796,5,3,2023,25,18,108
5797,6,9,2022,10,19,171
5798,5,8,2023,11,22,494
5799,7,8,2021,1,22,242
5800,6,1,2023,29,7,41
5801,5,2,2023,11,21,408
5802,4,5,2023,2,0,206
5803,7,2,2021,2,6,279
5804,5,6,2023,5,12,33
5805,6,10,2022,13,13,421
5806,7,11,2022,3,10,141
5807,4,5,2022,5,5,235
5808,1,4,2022,15,8,92
5809,5,12,2022,24,0,354
5810,6,3,2023,3,22,159
5811,5,12,2022,26,11,492
5812,5,9,2023,5,23,386
5813,3,5,2023,26,7,155
5814,3,5,2023,13,9,158
5815,4,8,2023,18,17,470
5816,7,4,2021,22,11,262
5817,5,9,2022,10,23,30
5818,3,1,2021,28,8,390
5819,5,5,2023,11,5,94
5820,7,12,2022,31,18,63
5821,7,9,2022,23,9,276
5822,7,6,2023,31,18,9
5823,6,8,2022,11,17,254
5824,1,11,2023,20,8,118
5825,4,4,2023,6,3,232
5826,6,3,2023,20,14,287
5827,4,6,2023,1,16,163
5828,2,12,2023,21,16,242
5829,2,8,2023,14,0,448
5830,1,2,2022,25,20,455
5831,4,11,2022,6,22,411
5832,5,4,2023,24,13,205
5833,1,8,2021,29,11,252
5834,1,7,2022,1,16,392
5835,6,1,2023,18,10,496
5836,1,8,2023,22,21,396
5837,6,9,2021,27,8,193
5838,2,11,2023,12,0,432
5839,2,9,2021,28,14,396
5840,1,9,2023,20,21,239
5841,1,6,2023,25,6,208
5842,3,7,2022,26,11,406
5843,3,4,2021,18,12,347
5844,2,1,2022,23,12,174
5845,1,1,2022,25,16,211
5846,7,1,2021,31,0,17
5847,5,9,2023,4,20,17
5848,4,10,2022,21,10,372
5849,2,8,2023,11,11,92
5850,4,11,2021,20,10,62
5851,4,12,2021,28,1,390
5852,4,10,2023,15,6,9
5853,6,5,2022,25,19,138
5854,5,3,2021,16,23,486
5855,3,8,2021,11,3,155
5856,7,9,2022,6,5,277
5857,3,3,2022,13,6,412
5858,3,4,2022,21,2,305
5859,2,2,2022,15,16,319
5860,1,4,2022,25,9,306
5861,3,10,2021,25,15,239
5862,7,6,2023,5,7,76
5863,2,3,2022,17,16,461
5864,2,2,2021,9,22,138
5865,4,4,2021,14,0,494
5866,1,4,2023,11,15,99
5867,1,4,2021,25,9,214
5868,3,6,2021,24,17,317
5869,4,12,2021,27,5,157
5870,4,12,2021,3,12,368
5871,4,1,2022,20,10,253
5872,1,4,2022,22,0,313
5873,3,4,2022,23,17,168
5874,6,1,2023,3,8,218
5875,5,4,2021,11,0,318
5876,2,6,2023,21,0,438
5877,7,4,2022,20,3,213
5878,4,12,2021,23,11,40
5879,6,9,2023,15,8,447
5880,3,9,2023,12,5,247
5881,7,7,2023,12,18,54
5882,4,5,2022,23,9,77
5883,2,8,2022,3,17,474
5884,2,9,2022,27,15,328
5885,1,8,2023,12,17,261
5886,7,12,2022,7,20,439
5887,6,7,2023,13,5,79
5888,7,1,2023,15,4,172
5889,3,1,2021,23,20,29
5890,5,5,2022,9,7,200
5891,4,1,2022,20,1,208
5892,6,7,2022,26,4,260
5893,3,11,2023,10,22,497
5894,1,11,2022,27,13,28
5895,2,5,2023,5,6,163
5896,2,10,2021,9,19,215
5897,7,9,2023,9,2,368
5898,3,2,2023,7,5,402
5899,4,2,2023,31,7,38
5900,1,5,2022,10,3,299
5901,7,8,2022,20,11,284
5902,1,12,2023,14,16,218
5903,3,12,2021,13,11,81
5904,2,7,2021,15,6,363
5905,4,11,2022,30,17,236
5906,1,12,2023,31,7,414
5907,3,2,2023,29,15,276
5908,2,8,2021,8,11,160
5909,7,1,2022,29,9,148
5910,3,12,2022,29,20,369
5911,5,10,2023,15,5,467
5912,5,3,2023,26,9,387
5913,1,10,2021,14,6,232
5914,1,12,2021,28,16,110
5915,7,1,2021,22,5,347
5916,7,10,2022,5,14,415
5917,1,7,2021,23,14,402
5918,4,11,2023,19,14,429
5919,4,6,2023,9,16,498
5920,4,7,2022,26,5,123
5921,7,5,2021,10,21,173
5922,7,1,2022,20,8,231
5923,4,7,2022,2,13,357
5924,3,9,2023,17,18,332
5925,7,1,2021,12,5,281
5926,5,10,2021,26,9,303
5927,4,3,2022,31,2,158
5928,6,9,2021,17,22,183
5929,1,11,2023,8,14,98
5930,6,4,2022,4,23,268
5931,5,1,2021,5,5,436
5932,3,6,2022,11,0,341
5933,3,11,2023,3,12,148
5934,7,8,2022,3,18,452
5935,7,12,2021,22,21,116
5936,4,2,2022,28,9,126
5937,7,8,2023,23,20,308
5938,2,10,2023,17,23,254
5939,4,6,2023,4,20,47
5940,4,2,2023,19,3,257
5941,4,9,2022,4,0,371
5942,3,10,2021,25,20,324
5943,5,12,2022,28,16,124
5944,1,11,2022,9,0,360
5945,3,7,2021,26,13,78
5946,3,7,2023,8,2,269
5947,3,8,2022,11,17,363
5948,6,9,2021,25,20,474
5949,2,6,2022,6,23,48
5950,1,3,2023,15,19,484
5951,6,5,2023,17,6,366
5952,3,4,2022,3,16,244
5953,4,5,2022,20,23,214
5954,2,1,2022,23,23,388
5955,1,10,2021,18,5,104
5956,2,7,2022,11,4,432
5957,2,7,2022,19,8,486
5958,1,11,2022,31,6,24
5959,2,3,2021,24,17,380
5960,2,9,2021,24,14,251
5961,3,11,2022,1,13,29
5962,4,4,2022,13,12,197
5963,4,2,2021,9,18,176
5964,3,1,2021,4,23,294
5965,5,6,2021,29,5,8
5966,7,8,2023,18,19,69
5967,2,10,2021,9,10,45
5968,2,11,2022,21,9,20
5969,7,4,2023,1,13,331
5970,1,2,2021,15,12,292
5971,6,1,2022,31,3,86
5972,4,10,2022,1,4,500
5973,4,6,2023,9,5,103
5974,5,8,2023,10,20,271
5975,6,4,2022,7,7,271
5976,2,4,2023,29,20,468
5977,2,5,2022,9,1,98
5978,3,5,2021,3,17,418
5979,2,6,2022,23,16,217
5980,3,2,2021,31,1,278
5981,4,12,2023,22,4,437
5982,5,6,2021,14,10,347
5983,7,8,2023,22,17,393
5984,1,10,2021,19,6,286
5985,7,11,2023,15,14,454
5986,7,12,2023,5,0,100
5987,3,4,2023,23,11,226
5988,1,2,2021,5,10,98
5989,5,11,2022,8,14,224
5990,5,5,2022,12,23,156
5991,3,7,2023,15,21,265
5992,7,8,2022,15,19,290
5993,1,4,2021,17,20,88
5994,3,5,2023,14,8,75
5995,7,10,2021,15,8,477
5996,3,4,2023,18,17,331
5997,3,8,2021,20,0,468
5998,5,1,2021,1,23,253
5999,3,9,2022,13,15,440
6000,2,5,2022,2,17,313
